TEMP, '2013-08-01-00:00:00' 
735602.625000,-15.599847
735602.666667,-15.937026
735602.708333,-15.277410
735602.750000,-15.167243
735602.791667,-14.302681
735602.833333,-14.087141
735602.875000,-14.101971
735602.916667,-13.936934
735602.958333,-13.527059
735603.000000,-13.403495
735603.041667,-13.251868
735603.083333,-14.031543
735603.125000,-14.836885
735603.166667,-14.754602
735603.208333,-14.383504
735603.250000,-14.014348
735603.291667,-14.418999
735603.333333,-15.371365
735603.375000,-15.081385
735603.416667,-15.585081
735603.458333,-15.749951
735603.500000,-16.114186
735603.541667,-16.133915
735603.583333,-16.356025
735603.625000,-16.188700
735603.666667,-16.293547
735603.708333,-16.027316
735603.750000,-16.102422
735603.791667,-16.029270
735603.833333,-15.694874
735603.875000,-15.961440
735603.916667,-16.089333
735603.958333,-16.059841
735604.000000,-16.172501
735604.041667,-16.194329
735604.083333,-15.119076
735604.125000,-15.002887
735604.166667,-15.038971
735604.208333,-14.911561
735604.250000,-15.295453
735604.291667,-15.356643
735604.333333,-15.608453
735604.375000,-16.012935
735604.416667,-15.961476
735604.458333,-16.756475
735604.500000,-16.410710
735604.541667,-16.977703
735604.583333,-17.615310
735604.625000,-17.774850
735604.666667,-18.696699
735604.708333,-18.317306
735604.750000,-18.615894
735604.791667,-18.161359
735604.833333,-17.881277
735604.875000,-18.554778
735604.916667,-17.596102
735604.958333,-17.171486
735605.000000,-16.976829
735605.041667,-16.780134
735605.083333,-16.231884
735605.125000,-16.610224
735605.166667,-16.118804
735605.208333,-16.667368
735605.250000,-16.911683
735605.291667,-17.523385
735605.333333,-17.534986
735605.375000,-17.610800
735605.416667,-17.440118
735605.458333,-17.590842
735605.500000,-18.244416
735605.541667,-17.993536
735605.583333,-17.626169
735605.625000,-16.991394
735605.666667,-16.887494
735605.708333,-16.865016
735605.750000,-17.261813
735605.791667,-17.075573
735605.833333,-16.317771
735605.875000,-16.234607
735605.916667,-16.325114
735605.958333,-15.600196
735606.000000,-15.399283
735606.083333,-14.993901
735606.166667,-15.104024
735606.250000,-15.443957
735606.333333,-14.936672
735606.416667,-14.614641
735606.583333,-15.073312
735606.666667,-14.812805
735606.750000,-13.602710
735606.833333,-13.091647
735607.000000,-12.230477
735607.083333,-12.015370
735607.166667,-11.654407
735607.250000,-12.161932
735607.333333,-12.902876
735607.375000,-13.296358
735607.416667,-13.556206
735607.458333,-14.022868
735607.500000,-14.184335
735607.541667,-13.683301
735607.583333,-13.533665
735607.625000,-12.897939
735607.666667,-11.839991
735607.708333,-12.235222
735607.750000,-12.761976
735607.791667,-12.747067
735607.833333,-12.048643
735607.875000,-12.216805
735607.916667,-11.595281
735607.958333,-10.597085
735608.000000,-9.868516
735608.041667,-9.057965
735608.083333,-9.084341
735608.125000,-9.134234
735608.166667,-9.311345
735608.208333,-9.647282
735608.250000,-10.169764
735608.291667,-10.388195
735608.333333,-10.867767
735608.375000,-10.913812
735608.416667,-11.436219
735608.458333,-11.325265
735608.500000,-11.221693
735608.541667,-10.857776
735608.583333,-10.676287
735608.625000,-10.100432
735608.666667,-9.823028
735608.708333,-9.909104
735608.750000,-9.465710
735608.791667,-8.358271
735608.833333,-8.366595
735608.875000,-7.401424
735608.916667,-7.907629
735608.958333,-7.981675
735609.000000,-7.189457
735609.041667,-7.691244
735609.083333,-8.051625
735609.125000,-7.588790
735609.166667,-7.651245
735609.208333,-8.103512
735609.250000,-8.350523
735609.291667,-8.660475
735609.333333,-9.500256
735609.375000,-10.381568
735609.416667,-10.645271
735609.458333,-10.459314
735609.500000,-10.232894
735609.541667,-10.428147
735609.583333,-10.494299
735609.625000,-10.148680
735609.666667,-10.404347
735609.708333,-10.586380
735609.750000,-10.407915
735609.791667,-10.289395
735609.833333,-9.873981
735609.875000,-9.289775
735609.916667,-9.010879
735609.958333,-9.088762
735610.000000,-9.245453
735610.041667,-8.900465
735610.083333,-8.413864
735610.125000,-9.449868
735610.166667,-9.190068
735610.208333,-8.692476
735610.250000,-8.260360
735610.291667,-8.422203
735610.333333,-8.308250
735610.375000,-8.698198
735610.416667,-8.707518
735610.458333,-8.390136
735610.500000,-8.448997
735610.541667,-8.554004
735610.583333,-8.632864
735610.625000,-8.476576
735610.666667,-8.570705
735610.708333,-7.840182
735610.750000,-8.344912
735610.791667,-8.234616
735610.833333,-7.461928
735610.875000,-7.281386
735610.916667,-7.132220
735610.958333,-6.709275
735611.000000,-7.159832
735611.041667,-6.817683
735611.083333,-6.527865
735611.125000,-7.290257
735611.166667,-7.781014
735611.208333,-8.097805
735611.250000,-8.330905
735611.291667,-8.219569
735611.333333,-8.641441
735611.375000,-8.410105
735611.416667,-8.837821
735611.458333,-8.731674
735611.500000,-8.298958
735611.541667,-8.506748
735611.583333,-9.138433
735611.625000,-9.591985
735611.666667,-9.713427
735611.708333,-9.127024
735611.750000,-8.583951
735611.791667,-8.491826
735611.833333,-8.334960
735611.875000,-7.493901
735611.916667,-7.045127
735611.958333,-6.476621
735612.000000,-6.424816
735612.041667,-6.406352
735612.083333,-7.024813
735612.125000,-7.148199
735612.166667,-7.663856
735612.208333,-7.211750
735612.250000,-7.548233
735612.291667,-7.687713
735612.333333,-8.498066
735612.375000,-9.116261
735612.416667,-9.310596
735612.458333,-9.521898
735612.500000,-9.674601
735612.541667,-8.831064
735612.583333,-8.795577
735612.625000,-9.527455
735612.666667,-9.588848
735612.708333,-9.864214
735612.750000,-10.003864
735612.791667,-10.308459
735612.833333,-10.325186
735612.875000,-9.218738
735612.916667,-8.174429
735612.958333,-7.996364
735613.000000,-7.758857
735613.041667,-8.024982
735613.083333,-8.383191
735613.125000,-8.772658
735613.166667,-8.653292
735613.208333,-8.580083
735613.250000,-8.243740
735613.291667,-8.574640
735613.333333,-8.851374
735613.375000,-9.017422
735613.416667,-8.427619
735613.458333,-9.079225
735613.500000,-9.216531
735613.541667,-9.224294
735613.583333,-8.878716
735613.625000,-8.832316
735613.666667,-8.994787
735613.708333,-8.499147
735613.750000,-8.254200
735613.791667,-8.066517
735613.833333,-7.796971
735613.875000,-7.414617
735613.916667,-6.668664
735613.958333,-6.567185
735614.000000,-7.200925
735614.041667,-7.309708
735614.083333,-7.316999
735614.125000,-6.958898
735614.166667,-7.259210
735614.208333,-7.628792
735614.250000,-8.004593
735614.291667,-8.913495
735614.333333,-9.139525
735614.375000,-8.979433
735614.416667,-9.395672
735614.458333,-9.341826
735614.500000,-9.131224
735614.541667,-9.486034
735614.583333,-9.770766
735614.625000,-9.358659
735614.666667,-8.938424
735614.708333,-8.009224
735614.750000,-8.078726
735614.791667,-8.187576
735614.833333,-7.898575
735614.875000,-7.274068
735614.916667,-6.742984
735614.958333,-6.810731
735615.000000,-6.782594
735615.041667,-5.990871
735615.083333,-6.369897
735615.125000,-6.394391
735615.166667,-5.684038
735615.208333,-5.714578
735615.250000,-5.643889
735615.291667,-6.558235
735615.333333,-7.177560
735615.375000,-7.227198
735615.416667,-7.597269
735615.458333,-8.454231
735615.500000,-8.537619
735615.541667,-8.594469
735615.583333,-8.637456
735615.625000,-8.438051
735615.666667,-8.568051
735615.708333,-8.516968
735615.750000,-8.987685
735615.791667,-9.099590
735615.833333,-8.983423
735615.875000,-8.427870
735615.916667,-8.348067
735615.958333,-8.624901
735616.000000,-7.830164
735616.041667,-7.464864
735616.083333,-7.635139
735616.125000,-7.904997
735616.166667,-7.769746
735616.208333,-7.037237
735616.250000,-7.140720
735616.291667,-6.695931
735616.333333,-6.960174
735616.375000,-7.642572
735616.416667,-8.006861
735616.458333,-7.686890
735616.500000,-8.116178
735616.541667,-8.772062
735616.583333,-8.622813
735616.625000,-8.451348
735616.666667,-9.377395
735616.708333,-8.517534
735616.750000,-8.141844
735616.791667,-8.356102
735616.833333,-7.665624
735616.875000,-7.310148
735616.916667,-7.297673
735616.958333,-7.616006
735617.000000,-7.444129
735617.041667,-8.059863
735617.083333,-7.955771
735617.125000,-8.027696
735617.166667,-8.140537
735617.208333,-8.152054
735617.250000,-8.032257
735617.291667,-7.664235
735617.333333,-8.029967
735617.375000,-8.746260
735617.416667,-8.763974
735617.458333,-9.129849
735617.500000,-9.373136
735617.541667,-9.171691
735617.583333,-8.732082
735617.625000,-8.682707
735617.666667,-8.675960
735617.708333,-8.054819
735617.750000,-7.306138
735617.791667,-6.670769
735617.833333,-6.766160
735617.875000,-6.363452
735617.916667,-6.371513
735617.958333,-6.818182
735618.000000,-6.904468
735618.041667,-6.634418
735618.083333,-7.169083
735618.125000,-7.205317
735618.166667,-6.891402
735618.208333,-7.239417
735618.250000,-7.121040
735618.291667,-6.656602
735618.333333,-6.845394
735618.375000,-7.442440
735618.416667,-8.256336
735618.458333,-9.927579
735618.500000,-10.314028
735618.541667,-9.255847
735618.583333,-8.856430
735618.625000,-9.127933
735618.666667,-8.784846
735618.708333,-9.544556
735618.750000,-8.832778
735618.791667,-8.777327
735618.833333,-7.615859
735618.875000,-7.688645
735618.916667,-7.244781
735618.958333,-6.744468
735619.000000,-6.012506
735619.041667,-5.574865
735619.083333,-5.313152
735619.125000,-5.499324
735619.166667,-5.401471
735619.208333,-5.633166
735619.250000,-6.419331
735619.291667,-6.296406
735619.333333,-6.247325
735619.375000,-6.333296
735619.416667,-6.925248
735619.458333,-7.418619
735619.500000,-7.703297
735619.541667,-7.172958
735619.583333,-7.171777
735619.625000,-7.060349
735619.666667,-7.084221
735619.708333,-6.917412
735619.750000,-6.870753
735619.791667,-7.190676
735619.833333,-6.939194
735619.875000,-6.742387
735619.916667,-6.348628
735619.958333,-6.649144
735620.000000,-6.716154
735620.041667,-6.855171
735620.083333,-6.627664
735620.125000,-6.138933
735620.166667,-6.559438
735620.208333,-6.710610
735620.250000,-6.904368
735620.291667,-7.034619
735620.333333,-6.553820
735620.375000,-6.713299
735620.416667,-6.559787
735620.458333,-7.601195
735620.500000,-7.813611
735620.541667,-7.458417
735620.583333,-7.503922
735620.625000,-7.770825
735620.666667,-8.064120
735620.708333,-8.000298
735620.750000,-7.782695
735620.791667,-8.037697
735620.833333,-8.373142
735620.875000,-8.227932
735620.916667,-8.230939
735620.958333,-7.717234
735621.000000,-7.044193
735621.041667,-7.492569
735621.083333,-6.731248
735621.125000,-6.744405
735621.166667,-6.754474
735621.208333,-6.560131
735621.250000,-7.196954
735621.291667,-7.303376
735621.333333,-7.065438
735621.375000,-7.431310
735621.416667,-7.610091
735621.458333,-7.783787
735621.500000,-8.297082
735621.541667,-8.383908
735621.583333,-7.786561
735621.625000,-7.676245
735621.666667,-7.086428
735621.708333,-7.709629
735621.750000,-7.525805
735621.791667,-7.169942
735621.833333,-6.840651
735621.875000,-6.321378
735621.916667,-5.266723
735621.958333,-4.765457
735622.000000,-5.174293
735622.041667,-5.729303
735622.083333,-6.601707
735622.125000,-6.834753
735622.166667,-7.782213
735622.208333,-7.366806
735622.250000,-6.682204
735622.291667,-6.341079
735622.333333,-6.660190
735622.375000,-6.360048
735622.416667,-6.671013
735622.458333,-6.805239
735622.500000,-6.614996
735622.541667,-6.343877
735622.583333,-6.433077
735622.625000,-6.397503
735622.666667,-6.436863
735622.708333,-6.644400
735622.750000,-6.058790
735622.791667,-6.078588
735622.833333,-6.004620
735622.875000,-5.557772
735622.916667,-5.443553
735622.958333,-5.700975
735623.000000,-5.585437
735623.041667,-5.090823
735623.083333,-5.379347
735623.125000,-5.411254
735623.166667,-5.585910
735623.208333,NaN
735623.250000,NaN
735623.291667,NaN
735623.333333,NaN
735623.375000,-5.631481
735623.416667,-5.546208
735623.458333,-5.542145
735623.500000,-6.017584
735623.541667,-6.037322
735623.583333,-6.225105
735623.625000,-5.853709
735623.666667,-5.636068
735623.708333,-5.762609
735623.750000,-5.226922
735623.791667,-5.251605
735623.833333,-5.848487
735623.875000,-6.241853
735623.916667,-5.683369
735623.958333,-5.459155
735624.000000,-6.069806
735624.041667,-6.061913
735624.083333,-6.194354
735624.125000,-6.253425
735624.166667,-6.667504
735624.208333,-7.448105
735624.250000,-7.271315
735624.291667,-7.264389
735624.333333,-7.664470
735624.375000,-8.145711
735624.416667,-8.626189
735624.458333,-9.043205
735624.500000,-9.155534
735624.541667,-9.120725
735624.583333,-8.556824
735624.625000,-8.207682
735624.666667,-7.494036
735624.708333,-7.624690
735624.750000,-7.744841
735624.791667,-8.194718
735624.833333,-8.378400
735624.875000,-8.097741
735624.916667,-8.728134
735624.958333,-8.200524
735625.000000,-8.086257
735625.041667,-8.334460
735625.083333,-7.603991
735625.125000,-6.837755
735625.166667,-7.049708
735625.208333,-6.060073
735625.250000,-6.713738
735625.291667,-7.407834
735625.333333,-7.630248
735625.375000,-7.930199
735625.416667,-7.551405
735625.458333,-8.162803
735625.500000,-8.809981
735625.541667,-8.488436
735625.583333,-8.227631
735625.625000,-8.619837
735625.666667,-9.049674
735625.708333,-9.272534
735625.750000,-8.411464
735625.791667,-7.948248
735625.833333,-7.824686
735625.875000,-8.107624
735625.916667,-8.328880
735625.958333,-7.841371
735626.000000,-7.681968
735626.041667,-7.326804
735626.083333,-7.024358
735626.125000,-6.733175
735626.166667,-7.025108
735626.208333,-7.809916
735626.250000,-8.164623
735626.291667,-8.705393
735626.333333,-9.618878
735626.375000,-10.167458
735626.416667,-10.052767
735626.458333,-10.038439
735626.500000,-9.212972
735626.541667,-8.687639
735626.583333,-8.277670
735626.625000,-7.944285
735626.666667,-7.655676
735626.708333,-7.916124
735626.750000,-8.390505
735626.791667,-8.591626
735626.833333,-7.946122
735626.875000,-7.903471
735626.916667,-8.121319
735626.958333,-8.459252
735627.000000,-7.852649
735627.041667,-8.451551
735627.083333,-9.069009
735627.125000,-8.856502
735627.166667,-9.122846
735627.208333,-9.591440
735627.250000,-9.709560
735627.291667,-10.438172
735627.333333,-11.051598
735627.375000,-11.106587
735627.416667,-10.353103
735627.458333,-10.871161
735627.500000,-10.662928
735627.541667,-10.464138
735627.583333,-10.263112
735627.625000,-10.023571
735627.666667,-9.535114
735627.708333,-10.246504
735627.750000,-10.071838
735627.791667,-10.621752
735627.833333,-10.148076
735627.875000,-9.019261
735627.916667,-9.703851
735627.958333,-9.647575
735628.000000,-9.582746
735628.041667,-9.364148
735628.083333,-8.438373
735628.125000,-8.905406
735628.166667,-8.984589
735628.208333,-9.294489
735628.250000,-10.153781
735628.291667,-10.135513
735628.333333,-9.968943
735628.375000,-10.265239
735628.416667,-10.187470
735628.458333,-10.439007
735628.500000,-9.969098
735628.541667,-10.123154
735628.583333,-10.329925
735628.625000,-10.243719
735628.666667,-10.180719
735628.708333,-10.147802
735628.750000,-9.259174
735628.791667,-9.246798
735628.833333,-9.809706
735628.875000,-10.102017
735628.916667,-9.016451
735628.958333,-8.770484
735629.000000,-8.210750
735629.041667,-8.164775
735629.083333,-8.016214
735629.125000,-7.638565
735629.166667,-7.344787
735629.208333,-7.415292
735629.250000,-7.714192
735629.291667,-8.755061
735629.333333,-8.547506
735629.375000,-8.166130
735629.416667,-8.093140
735629.458333,-9.194585
735629.500000,-8.836749
735629.541667,-8.297795
735629.583333,-8.529898
735629.625000,-8.572506
735629.666667,-8.594079
735629.708333,-8.395535
735629.750000,-8.049746
735629.791667,-7.532969
735629.833333,-7.210359
735629.875000,-7.128493
735629.916667,-7.198169
735629.958333,-7.616633
735630.000000,-7.276362
735630.041667,-6.863384
735630.083333,-8.207577
735630.125000,-7.936725
735630.166667,-8.545418
735630.208333,-9.120487
735630.250000,-9.639648
735630.291667,-10.037043
735630.333333,-10.922272
735630.375000,-9.965366
735630.416667,-10.036846
735630.458333,-10.133014
735630.500000,-10.092204
735630.541667,-10.035391
735630.583333,-9.946856
735630.625000,-9.277529
735630.666667,-9.119036
735630.708333,-9.083388
735630.750000,-8.978725
735630.791667,-8.601106
735630.833333,-8.811163
735630.875000,-9.538596
735630.916667,-9.786323
735630.958333,-9.944716
735631.000000,-9.832549
735631.041667,-8.757972
735631.083333,-8.193665
735631.125000,-8.099656
735631.166667,-7.833683
735631.208333,-7.547078
735631.250000,-7.988224
735631.291667,-7.836164
735631.333333,-8.352473
735631.375000,-9.351715
735631.416667,-9.781146
735631.458333,-9.113718
735631.500000,-9.526987
735631.541667,-8.887839
735631.583333,-9.013625
735631.625000,-9.369242
735631.666667,-9.514191
735631.708333,-9.612255
735631.750000,-9.101776
735631.791667,-8.950119
735631.833333,-9.001458
735631.875000,-9.159650
735631.916667,-8.917837
735631.958333,-8.966807
735632.000000,-9.272318
735632.041667,-9.555196
735632.083333,-9.824266
735632.125000,-10.039012
735632.166667,-10.464909
735632.208333,-9.555085
735632.250000,-10.378512
735632.291667,-10.534078
735632.333333,-10.115180
735632.375000,-10.185529
735632.416667,-10.354324
735632.458333,-10.774779
735632.500000,-10.643737
735632.541667,-10.935856
735632.583333,-10.863628
735632.625000,-10.501986
735632.666667,-10.282422
735632.708333,-10.467615
735632.750000,-10.420447
735632.791667,-9.807830
735632.833333,-8.869029
735632.875000,-8.875733
735632.916667,-8.914334
735632.958333,-9.152751
735633.000000,-9.013620
735633.041667,-9.210836
735633.083333,-9.494061
735633.125000,-8.896733
735633.166667,-9.134059
735633.208333,-8.640341
735633.250000,-8.531195
735633.291667,-9.199891
735633.333333,-9.633723
735633.375000,-9.223859
735633.416667,-8.805820
735633.458333,-9.270754
735633.500000,-9.139042
735633.541667,-9.676421
735633.583333,-9.886132
735633.625000,-8.621089
735633.666667,-9.669733
735633.708333,-8.715632
735633.750000,-8.554322
735633.791667,-7.857493
735633.833333,-8.197864
735633.875000,-8.170932
735633.916667,-8.357993
735633.958333,-7.898902
735634.000000,-7.983409
735634.041667,-8.056072
735634.083333,-8.321713
735634.125000,-8.795573
735634.166667,-9.240494
735634.208333,-8.662441
735634.250000,-8.247815
735634.291667,-8.331487
735634.333333,-7.790617
735634.375000,-8.076159
735634.416667,-7.536795
735634.458333,-7.895233
735634.500000,-8.213705
735634.541667,-8.142671
735634.583333,-8.550314
735634.625000,-8.431192
735634.666667,-8.394221
735634.708333,-7.570841
735634.750000,-7.062278
735634.791667,-6.782754
735634.833333,-6.914006
735634.875000,-6.434673
735634.916667,-6.756447
735634.958333,-6.124300
735635.000000,-6.107004
735635.041667,-5.733776
735635.083333,-5.396843
735635.125000,-5.582467
735635.166667,-5.727988
735635.208333,-6.019949
735635.250000,-6.731864
735635.291667,-6.622406
735635.333333,-7.050865
735635.375000,-6.987292
735635.416667,-7.339289
735635.458333,-6.711143
735635.500000,-7.046073
735635.541667,-6.830704
735635.583333,-7.047129
735635.625000,-7.079107
735635.666667,-6.210112
735635.708333,-6.708368
735635.750000,-6.952008
735635.791667,-6.508222
735635.833333,-5.894550
735635.875000,-5.773846
735635.916667,-5.443965
735635.958333,-4.730815
735636.000000,-4.349868
735636.041667,-5.003253
735636.083333,-4.254602
735636.125000,-4.771139
735636.166667,-4.420744
735636.208333,-4.265809
735636.250000,-5.312334
735636.291667,-5.791988
735636.333333,-6.422559
735636.375000,-6.905060
735636.416667,-7.538827
735636.458333,-7.048329
735636.500000,-6.557898
735636.541667,-5.523515
735636.583333,-5.029976
735636.625000,-5.014868
735636.666667,-4.887243
735636.708333,-4.907168
735636.750000,-5.452010
735636.791667,-5.647676
735636.833333,-5.441377
735636.875000,-5.045817
735636.916667,-5.048914
735636.958333,-5.066320
735637.000000,-5.021459
735637.041667,-5.295341
735637.083333,-5.605672
735637.125000,-7.172804
735637.166667,-7.728232
735637.208333,-8.459462
735637.250000,-9.118070
735637.291667,-8.493310
735637.333333,-9.236980
735637.375000,-9.644911
735637.416667,-10.314336
735637.458333,-9.746590
735637.500000,-9.706870
735637.541667,-10.367159
735637.583333,-9.918937
735637.625000,-10.095834
735637.666667,-10.129905
735637.708333,-10.370557
735637.750000,-10.347978
735637.791667,-10.431768
735637.833333,-10.625836
735637.875000,-10.607587
735637.916667,-10.756616
735637.958333,-11.017114
735638.000000,-11.080203
735638.041667,-10.450381
735638.083333,-9.392910
735638.125000,-9.639702
735638.166667,-9.334342
735638.208333,-9.439230
735638.250000,-9.497469
735638.291667,-9.618205
735638.333333,-9.620131
735638.375000,-10.111246
735638.416667,-10.136780
735638.541667,-10.341777
735638.583333,-9.443097
735638.625000,-9.674917
735638.666667,-9.380155
735638.708333,-10.156428
735638.750000,-9.253444
735638.791667,-9.055446
735638.833333,-8.677222
735638.875000,-8.158252
735638.916667,-7.918049
735638.958333,-7.554503
735639.000000,-7.485847
735639.041667,-7.443109
735639.083333,-7.844119
735639.125000,-7.846924
735639.166667,-7.166090
735639.208333,-7.959012
735639.250000,-7.869889
735639.291667,-8.777035
735639.333333,-8.832420
735639.375000,-9.328681
735639.416667,-10.010119
735639.458333,-9.769806
735639.500000,-10.467891
735639.541667,-10.727226
735639.583333,-9.877218
735639.625000,-9.329294
735639.666667,-9.141330
735639.708333,-9.261674
735639.750000,-9.084779
735639.791667,-8.596557
735639.833333,-7.852601
735639.875000,-7.681618
735639.916667,-7.578285
735639.958333,-7.398168
735640.000000,-7.640668
735640.041667,-7.703616
735640.083333,-7.147977
735640.125000,-7.536622
735640.166667,-8.355581
735640.208333,-8.977434
735640.250000,-9.267060
735640.291667,-9.498513
735640.333333,-9.755054
735640.375000,-10.509311
735640.416667,-11.187246
735640.458333,-11.198883
735640.500000,-11.246460
735640.541667,-11.317816
735640.583333,-10.893920
735640.625000,-10.499482
735640.666667,-10.753631
735640.708333,-10.497575
735640.750000,-10.150901
735640.791667,-10.014789
735640.833333,-9.281883
735640.875000,-9.778944
735640.916667,-9.905046
735640.958333,-9.472965
735641.000000,-9.622666
735641.041667,-10.307807
735641.083333,-10.520662
735641.125000,-10.567444
735641.166667,-10.060697
735641.208333,-9.764787
735641.250000,-10.324658
735641.291667,-10.482952
735641.333333,-10.194851
735641.375000,-10.218132
735641.416667,-10.968662
735641.458333,-11.812660
735641.500000,-11.836188
735641.541667,-12.029183
735641.583333,-11.952503
735641.625000,-12.065327
735641.666667,-11.271763
735641.708333,-11.459423
735641.750000,-11.332255
735641.791667,-10.922975
735641.833333,-11.404526
735641.875000,-11.277678
735641.916667,-10.676739
735641.958333,-10.042532
735642.000000,-10.134727
735642.041667,-9.870512
735642.083333,-9.471707
735642.125000,-9.622491
735642.166667,-10.092056
735642.208333,-9.848416
735642.250000,-10.339003
735642.291667,-11.461758
735642.333333,-11.811920
735642.375000,-12.487087
735642.416667,-12.228454
735642.458333,-12.009048
735642.500000,-11.496269
735642.541667,-11.781937
735642.583333,-12.259017
735642.625000,-12.728563
735642.666667,-12.741972
735642.708333,-12.821750
735642.750000,-12.581833
735642.791667,-12.448694
735642.833333,-12.198846
735642.875000,-11.594958
735642.916667,-12.119322
735642.958333,-11.884871
735643.000000,-11.607534
735643.041667,-11.161316
735643.083333,-11.651865
735643.125000,-12.756204
735643.166667,-12.982977
735643.208333,-12.762523
735643.250000,-12.879981
735643.291667,-12.860490
735643.333333,-13.358795
735643.375000,-13.491193
735643.416667,-14.013956
735643.458333,-13.186207
735643.500000,-12.492355
735643.541667,-11.555585
735643.583333,-11.860642
735643.625000,-11.589899
735643.666667,-11.200004
735643.708333,-11.376868
735643.750000,-10.654550
735643.791667,-11.051337
735643.833333,-10.926312
735643.875000,-10.393068
735643.916667,-11.101145
735643.958333,-11.551690
735644.000000,-11.451360
735644.041667,-11.847558
735644.083333,-11.812795
735644.125000,-12.532523
735644.166667,-12.061336
735644.208333,-12.399058
735644.250000,-13.148312
735644.291667,-13.333753
735644.333333,-13.782809
735644.375000,-13.876562
735644.416667,-14.444921
735644.458333,-15.094695
735644.500000,-14.617651
735644.541667,-14.004459
735644.583333,-13.680862
735644.625000,-13.227422
735644.666667,-13.150584
735644.708333,-13.444687
735644.750000,-13.588145
735644.791667,-13.246211
735644.833333,-13.671808
735644.875000,-13.043650
735644.916667,-12.183925
735644.958333,-11.905797
735645.000000,-11.440537
735645.041667,-11.512114
735645.083333,-11.188700
735645.125000,-11.670959
735645.166667,-11.527752
735645.208333,-11.857298
735645.250000,-11.423776
735645.291667,-12.557810
735645.333333,-13.466219
735645.375000,-13.986604
735645.416667,-13.583978
735645.458333,-13.697496
735645.500000,-14.007742
735645.541667,-13.970711
735645.583333,-14.262950
735645.625000,-13.909103
735645.666667,-13.034882
735645.708333,-13.401170
735645.750000,-12.783287
735645.791667,-12.114499
735645.833333,-12.190187
735645.875000,-12.185474
735645.916667,-12.638266
735645.958333,-12.466311
735646.000000,-12.125257
735646.041667,-12.791026
735646.083333,-12.996885
735646.125000,-14.325948
735646.166667,-14.834912
735646.208333,-14.425686
735646.250000,-14.690057
735646.291667,-15.457106
735646.333333,-15.478276
735646.375000,-15.960250
735646.416667,-15.787164
735646.458333,-15.018495
735646.500000,-15.119884
735646.541667,-14.699933
735646.583333,-13.732459
735646.625000,-13.708126
735646.666667,-12.839153
735646.708333,-12.882730
735646.750000,-12.100844
735646.791667,-11.941270
735646.833333,-11.998436
735646.875000,-11.947277
735646.916667,-12.091975
735646.958333,-11.784768
735647.000000,-11.396130
735647.041667,-11.818675
735647.083333,-11.659566
735647.125000,-11.895812
735647.166667,-12.467341
735647.208333,-13.328639
735647.250000,-13.342256
735647.291667,-13.849321
735647.333333,-14.197100
735647.375000,-14.029726
735647.416667,-13.965709
735647.458333,-14.305103
735647.500000,-13.927692
735647.541667,-14.684890
735647.583333,-15.403408
735647.625000,-14.977027
735647.666667,-15.092402
735647.708333,-14.456060
735647.750000,-14.506783
735647.791667,-14.515123
735647.833333,-13.410382
735647.875000,-13.101023
735647.916667,-13.277401
735647.958333,-13.255992
735648.000000,-12.903579
735648.041667,-13.349318
735648.083333,-13.807380
735648.125000,-13.979484
735648.166667,-13.475990
735648.208333,-13.523296
735648.250000,-13.783238
735648.291667,-14.459342
735648.333333,-14.396983
735648.375000,-14.480880
735648.416667,-14.921521
735648.458333,-15.206770
735648.500000,-15.491680
735648.541667,-15.877451
735648.583333,-15.630701
735648.625000,-16.623112
735648.666667,-17.158941
735648.708333,-17.006553
735648.750000,-16.202587
735648.791667,-15.881253
735648.833333,-15.960099
735648.875000,-15.660646
735648.916667,-15.184056
735648.958333,-15.731008
735649.000000,-15.319349
735649.041667,-15.046036
735649.083333,-14.711986
735649.125000,-14.873061
735649.166667,-14.574753
735649.208333,-14.499656
735649.250000,-15.488251
735649.291667,-14.852807
735649.333333,-15.372336
735649.375000,-16.090817
735649.416667,-16.980859
735649.458333,-17.017306
735649.500000,-16.585342
735649.541667,-16.587196
735649.583333,-16.522710
735649.625000,-15.994142
735649.666667,-15.826943
735649.708333,-15.767074
735649.750000,-15.396303
735649.791667,-14.970606
735649.833333,-14.766978
735649.875000,-15.192772
735649.916667,-15.215526
735649.958333,-15.077148
735650.000000,-14.638988
735650.041667,-13.822881
735650.083333,-14.565763
735650.125000,-14.717970
735650.166667,-14.849404
735650.208333,-16.226010
735650.250000,-16.348484
735650.291667,-16.255919
735650.333333,-16.255814
735650.375000,-16.560030
735650.416667,-16.134635
735650.458333,-16.438630
735650.500000,-16.760217
735650.541667,-16.719894
735650.583333,-16.108058
735650.625000,-15.822090
735650.666667,-15.855511
735650.708333,-15.925310
735650.750000,-15.961245
735650.791667,-16.198611
735650.833333,-15.749400
735650.875000,-15.673875
735650.916667,-15.938234
735650.958333,-15.147767
735651.000000,-15.092887
735651.041667,-15.124265
735651.083333,-14.783687
735651.125000,-14.390459
735651.166667,-14.855945
735651.208333,-14.894620
735651.250000,-14.619352
735651.291667,-14.536908
735651.333333,-15.011241
735651.375000,-14.917548
735651.416667,-14.947821
735651.458333,-15.286126
735651.500000,-15.683117
735651.541667,-16.171259
735651.583333,-16.427775
735651.625000,-16.193882
735651.666667,-16.244757
735651.708333,-15.882546
735651.750000,-16.362595
735651.791667,-16.678332
735651.833333,-16.272542
735651.875000,-16.227180
735651.916667,-16.357560
735651.958333,-16.643303
