TEMP01, '2000-01-01-00:00:00' 
730879.690000,-22.645669
730880.020000,-22.652141
730880.350000,-22.675530
730880.680000,-22.702760
730881.010000,-22.732165
730881.340000,-22.749700
730881.670000,-22.780787
730882.000000,-22.814893
730882.330000,-22.815625
730882.660000,-22.830783
730882.990000,-22.848689
730883.320000,-22.873683
730883.650000,-22.911137
730883.980000,-22.919608
730884.310000,-22.946332
730884.640000,-22.958414
730884.970000,-22.982893
730885.300000,-23.014788
730885.630000,-23.060787
730885.960000,-23.083238
730886.290000,-23.094676
730886.620000,-23.114514
730886.950000,-23.148727
730887.280000,-23.184134
730887.610000,-23.202376
730887.940000,-23.225857
730888.270000,-23.268835
730888.600000,-23.298300
730888.930000,-23.339815
730889.260000,-23.367874
730889.590000,-23.376170
730889.920000,-23.408267
730890.250000,-23.437391
730890.580000,-23.467788
730890.910000,-23.480486
730891.240000,-23.534570
730891.570000,-23.542206
730891.900000,-23.593482
730892.230000,-23.597747
730892.560000,-23.657445
730892.890000,-23.664440
730893.220000,-23.712843
730893.550000,-23.717014
730893.880000,-23.736746
730894.210000,-23.775219
730894.540000,-23.822042
730894.870000,-23.863520
730895.200000,-23.870529
730895.530000,-23.918540
730895.860000,-23.941356
730896.190000,-23.994418
730896.520000,-24.023796
730896.850000,-24.060248
730897.180000,-24.084840
730897.510000,-24.123864
730897.840000,-24.142346
730898.170000,-24.197505
730898.500000,-24.232265
730898.830000,-24.274123
730899.160000,-24.305152
730899.490000,-24.327566
730899.820000,-24.371292
730900.150000,-24.413806
730900.480000,-24.422435
730900.810000,-24.462641
730901.140000,-24.525238
730901.470000,-24.522295
730901.800000,-24.581541
730902.130000,-24.596140
730902.460000,-24.648258
730902.790000,-24.678191
730903.120000,-24.716127
730903.450000,-24.754512
730903.780000,-24.778618
730904.110000,-24.840411
730904.440000,-24.867292
730904.770000,-24.912770
730905.100000,-24.939396
730905.430000,-25.007346
730905.760000,-25.038784
730906.090000,-25.074527
730906.420000,-25.125532
730906.750000,-25.147649
730907.080000,-25.203058
730907.410000,-25.226892
730907.740000,-25.237785
730908.070000,-25.303872
730908.400000,-25.359880
730908.730000,-25.394817
730909.060000,-25.440715
730909.390000,-25.466094
730909.720000,-25.504194
730910.050000,-25.566402
730910.380000,-25.619940
730910.710000,-25.644814
730911.040000,-25.667896
730911.370000,-25.735821
730911.700000,-25.761715
730912.030000,-25.821279
730912.360000,-25.864018
730912.690000,-25.903111
730913.020000,-25.964267
730913.350000,-26.008257
730913.680000,-26.049076
730914.010000,-26.096621
730914.340000,-26.120428
730914.670000,-26.164335
730915.000000,-26.226848
730915.330000,-26.269513
730915.660000,-26.317989
730915.990000,-26.350911
730916.320000,-26.397949
730916.650000,-26.442173
730916.980000,-26.484395
730917.310000,-26.531832
730917.640000,-26.571916
730917.970000,-26.636571
730918.300000,-26.655860
730918.630000,-26.690552
730918.960000,-26.763914
730919.290000,-26.814331
730919.620000,-26.846890
730919.950000,-26.914927
730920.280000,-26.960367
730920.610000,-27.010379
730920.940000,-27.048372
730921.270000,-27.127841
730921.600000,-27.159917
730921.930000,-27.197031
730922.260000,-27.248561
730922.590000,-27.293853
730922.920000,-27.363654
730923.250000,-27.429765
730923.580000,-27.463896
730923.910000,-27.509557
730924.240000,-27.602655
730924.570000,-27.618549
730924.900000,-27.676404
730925.230000,-27.716038
730925.560000,-27.777501
730925.890000,-27.850838
730926.220000,-27.883150
730926.550000,-27.935334
730926.880000,-27.994819
730927.210000,-28.035742
730927.540000,-28.112799
730927.870000,-28.142267
730928.200000,-28.192386
730928.530000,-28.282161
730928.860000,-28.326264
730929.190000,-28.366079
730929.520000,-28.410012
730929.850000,-28.466208
730930.180000,-28.515443
730930.510000,-28.561641
730930.840000,-28.625756
730931.170000,-28.707205
730931.500000,-28.760040
730931.830000,-28.820919
730932.160000,-28.847004
730932.490000,-28.904159
730932.820000,-28.973702
730933.150000,-29.019638
730933.480000,-29.077707
730933.810000,-29.152691
730934.140000,-29.208644
730934.470000,-29.264234
730934.800000,-29.331334
730935.130000,-29.392821
730935.460000,-29.451525
730935.790000,-29.502458
730936.120000,-29.534623
730936.450000,-29.600193
730936.780000,-29.666322
730937.110000,-29.712641
730937.440000,-29.795160
730937.770000,-29.857864
730938.100000,-29.895103
730938.430000,-29.973944
730938.760000,-30.026608
730939.090000,-30.086690
730939.420000,-30.146354
730939.750000,-30.205110
730940.080000,-30.267204
730940.410000,-30.319065
730940.740000,-30.371964
730941.070000,-30.463627
730941.400000,-30.506889
730941.730000,-30.556461
730942.060000,-30.605280
730942.390000,-30.657280
730942.720000,-30.740230
730943.050000,-30.793790
730943.380000,-30.902008
730943.710000,-30.927006
730944.040000,-30.990731
730944.370000,-31.052911
730944.700000,-31.111114
730945.030000,-31.180136
730945.360000,-31.231052
730945.690000,-31.290499
730946.020000,-31.354147
730946.350000,-31.415835
730946.680000,-31.468988
730947.010000,-31.552127
730947.340000,-31.627335
730947.670000,-31.672082
730948.000000,-31.737353
730948.330000,-31.810662
730948.660000,-31.873231
730948.990000,-31.943467
730949.320000,-31.982736
730949.650000,-32.075851
730949.980000,-32.132733
730950.310000,-32.211435
730950.640000,-32.293431
730950.970000,-32.340622
730951.300000,-32.396582
730951.630000,-32.481962
730951.960000,-32.536501
730952.290000,-32.589267
730952.620000,-32.663227
730952.950000,-32.735649
730953.280000,-32.805363
730953.610000,-32.857601
730953.940000,-32.936118
730954.270000,-32.994673
730954.600000,-33.067904
730954.930000,-33.139722
730955.260000,-33.217715
730955.590000,-33.250458
730955.920000,-33.328400
730956.250000,-33.397391
730956.580000,-33.473129
730956.910000,-33.536760
730957.240000,-33.587113
730957.570000,-33.674674
730957.900000,-33.716148
730958.230000,-33.805451
730958.560000,-33.869012
730958.890000,-33.945806
730959.220000,-34.004787
730959.550000,-34.086012
730959.880000,-34.147696
730960.210000,-34.201088
730960.540000,-34.272553
730960.870000,-34.344163
730961.200000,-34.402074
730961.530000,-34.489993
730961.860000,-34.564297
730962.190000,-34.632464
730962.520000,-34.670285
730962.850000,-34.747008
730963.180000,-34.848346
730963.510000,-34.901963
730963.840000,-34.987513
730964.170000,-35.052059
730964.500000,-35.144223
730964.830000,-35.201122
730965.160000,-35.276193
730965.490000,-35.325711
730965.820000,-35.412664
730966.150000,-35.464452
730966.480000,-35.543458
730966.810000,-35.605569
730967.140000,-35.701210
730967.470000,-35.770741
730967.800000,-35.815344
730968.130000,-35.883573
730968.460000,-35.957470
730968.790000,-36.036245
730969.120000,-36.097515
730969.450000,-36.176884
730969.780000,-36.244198
730970.110000,-36.334819
730970.440000,-36.410778
730970.770000,-36.469400
730971.100000,-36.563877
730971.430000,-36.605425
730971.760000,-36.685957
730972.090000,-36.758353
730972.420000,-36.833008
730972.750000,-36.894029
730973.080000,-36.957844
730973.410000,-37.036183
730973.740000,-37.110158
730974.070000,-37.172001
730974.400000,-37.261814
730974.730000,-37.316595
730975.060000,-37.374583
730975.390000,-37.432421
730975.720000,-37.518123
730976.050000,-37.606128
730976.380000,-37.685033
730976.710000,-37.753766
730977.040000,-37.825975
730977.370000,-37.884670
730977.700000,-37.977577
730978.030000,-38.056543
730978.360000,-38.108577
730978.690000,-38.210555
730979.020000,-38.264719
730979.350000,-38.330187
730979.680000,-38.384212
730980.010000,-38.478355
730980.340000,-38.556530
730980.670000,-38.630981
730981.000000,-38.680278
730981.330000,-38.738457
730981.660000,-38.838956
730981.990000,-38.908411
730982.320000,-38.989692
730982.650000,-39.048305
730982.980000,-39.140918
730983.310000,-39.201526
730983.640000,-39.269517
730983.970000,-39.359755
730984.300000,-39.430392
730984.630000,-39.515415
730984.960000,-39.596227
730985.290000,-39.653535
730985.620000,-39.730352
730985.950000,-39.815893
730986.280000,-39.867362
730986.610000,-39.942282
730986.940000,-40.004278
730987.270000,-40.078482
730987.600000,-40.153679
730987.930000,-40.215867
730988.260000,-40.308087
730988.590000,-40.347813
730988.920000,-40.428027
730989.250000,-40.527822
730989.580000,-40.602906
730989.910000,-40.665629
730990.240000,-40.749252
730990.570000,-40.829768
730990.900000,-40.885581
730991.230000,-40.958461
730991.560000,-41.018777
730991.890000,-41.100101
730992.220000,-41.187412
730992.550000,-41.240649
730992.880000,-41.311362
730993.210000,-41.411194
730993.540000,-41.464406
730993.870000,-41.551281
730994.200000,-41.623260
730994.530000,-41.695446
730994.860000,-41.781121
730995.190000,-41.837068
730995.520000,-41.922619
730995.850000,-41.996837
730996.180000,-42.073305
730996.510000,-42.145148
730996.840000,-42.199624
730997.170000,-42.287025
730997.500000,-42.336403
730997.830000,-42.421156
730998.160000,-42.494984
730998.490000,-42.554388
730998.820000,-42.632407
730999.150000,-42.694288
730999.480000,-42.782379
730999.810000,-42.859598
731000.140000,-42.951497
731000.470000,-43.003351
731000.800000,-43.084155
731001.130000,-43.159907
731001.460000,-43.222933
731001.790000,-43.280064
731002.120000,-43.352872
731002.450000,-43.441208
731002.780000,-43.507502
731003.110000,-43.557253
731003.440000,-43.648272
731003.770000,-43.719244
731004.100000,-43.782636
731004.430000,-43.858429
731004.760000,-43.930008
731005.090000,-44.016267
731005.420000,-44.073645
731005.750000,-44.148097
731006.080000,-44.224313
731006.410000,-44.290134
731006.740000,-44.366547
731007.070000,-44.425566
731007.400000,-44.522150
731007.730000,-44.566901
731008.060000,-44.628058
731008.390000,-44.734414
731008.720000,-44.766151
731009.050000,-44.844990
731009.380000,-44.932499
731009.710000,-44.985768
731010.040000,-45.080934
731010.370000,-45.147281
731010.700000,-45.230201
731011.030000,-45.273050
731011.360000,-45.326846
731011.690000,-45.414745
731012.020000,-45.480679
731012.350000,-45.550031
731012.680000,-45.649796
731013.010000,-45.709486
731013.340000,-45.775140
731013.670000,-45.853675
731014.000000,-45.917253
731014.330000,-45.984236
731014.660000,-46.066617
731014.990000,-46.134981
731015.320000,-46.168257
731015.650000,-46.250164
731015.980000,-46.319170
731016.310000,-46.388586
731016.640000,-46.457521
731016.970000,-46.532048
731017.300000,-46.619854
731017.630000,-46.681573
731017.960000,-46.730241
731018.290000,-46.804305
731018.620000,-46.879806
731018.950000,-46.936264
731019.280000,-46.993116
731019.610000,-47.066486
731019.940000,-47.139732
731020.270000,-47.205655
731020.600000,-47.280093
731020.930000,-47.332186
731021.260000,-47.416665
731021.590000,-47.505010
731021.920000,-47.535088
731022.250000,-47.590904
731022.580000,-47.675717
731022.910000,-47.749654
731023.240000,-47.814265
731023.570000,-47.852681
731023.900000,-47.907371
731024.230000,-47.988815
731024.560000,-48.053848
731024.890000,-48.121567
731025.220000,-48.195813
731025.550000,-48.261786
731025.880000,-48.332249
731026.210000,-48.385262
731026.540000,-48.446295
731026.870000,-48.517903
731027.200000,-48.583285
731027.530000,-48.638254
731027.860000,-48.719219
731028.190000,-48.790863
731028.520000,-48.825137
731028.850000,-48.902600
731029.180000,-48.965814
731029.510000,-49.033663
731029.840000,-49.101541
731030.170000,-49.157555
731030.500000,-49.209740
731030.830000,-49.277219
731031.160000,-49.347982
731031.490000,-49.410278
731031.820000,-49.473094
731032.150000,-49.529262
731032.480000,-49.598634
731032.810000,-49.672259
731033.140000,-49.684677
731033.470000,-49.767877
731033.800000,-49.846245
731034.130000,-49.903316
731034.460000,-49.929209
731034.790000,-50.017606
731035.120000,-50.079987
731035.450000,-50.142493
731035.780000,-50.203579
731036.110000,-50.252471
731036.440000,-50.322609
731036.770000,-50.381813
731037.100000,-50.427603
731037.430000,-50.496999
731037.760000,-50.550133
731038.090000,-50.594403
731038.420000,-50.663824
731038.750000,-50.744328
731039.080000,-50.769615
731039.410000,-50.842115
731039.740000,-50.888871
731040.070000,-50.959771
731040.400000,-51.016700
731040.730000,-51.083745
731041.060000,-51.111613
731041.390000,-51.192194
731041.720000,-51.245246
731042.050000,-51.295005
731042.380000,-51.358398
731042.710000,-51.434199
731043.040000,-51.461426
731043.370000,-51.544665
731043.700000,-51.598990
731044.030000,-51.679865
731044.360000,-51.734314
731044.690000,-51.749320
731045.020000,-51.811063
731045.350000,-51.850544
731045.680000,-51.943569
731046.010000,-51.971186
731046.340000,-52.040619
731046.670000,-52.085985
731047.000000,-52.151970
731047.330000,-52.212028
731047.660000,-52.267675
731047.990000,-52.336061
731048.320000,-52.360056
731048.650000,-52.417165
731048.980000,-52.501661
731049.310000,-52.526851
731049.640000,-52.580403
731049.970000,-52.618622
731050.300000,-52.706276
731050.630000,-52.733909
731050.960000,-52.783493
731051.290000,-52.837305
731051.620000,-52.890347
731051.950000,-52.929822
731052.280000,-53.011356
731052.610000,-53.040889
731052.940000,-53.106433
731053.270000,-53.167676
731053.600000,-53.194744
731053.930000,-53.266739
731054.260000,-53.293184
731054.590000,-53.326054
731054.920000,-53.414701
731055.250000,-53.456386
731055.580000,-53.512361
731055.910000,-53.554064
731056.240000,-53.574470
731056.570000,-53.642323
731056.900000,-53.671553
731057.230000,-53.728786
731057.560000,-53.770914
731057.890000,-53.832494
731058.220000,-53.869939
731058.550000,-53.902728
731058.880000,-53.956380
731059.210000,-54.014010
731059.540000,-54.058847
731059.870000,-54.104401
731060.200000,-54.135317
731060.530000,-54.201531
731060.860000,-54.261232
731061.190000,-54.285786
731061.520000,-54.304614
731061.850000,-54.372088
731062.180000,-54.419403
731062.510000,-54.455375
731062.840000,-54.496149
731063.170000,-54.552586
731063.500000,-54.598740
731063.830000,-54.649574
731064.160000,-54.672121
731064.490000,-54.728038
731064.820000,-54.793310
731065.150000,-54.810705
731065.480000,-54.861156
731065.810000,-54.894422
731066.140000,-54.939158
731066.470000,-54.977239
731066.800000,-55.019465
731067.130000,-55.070920
731067.460000,-55.094541
731067.790000,-55.150935
731068.120000,-55.174383
731068.450000,-55.223691
731068.780000,-55.270087
731069.110000,-55.283393
731069.440000,-55.335530
731069.770000,-55.394866
731070.100000,-55.427863
731070.430000,-55.469064
731070.760000,-55.497947
731071.090000,-55.545313
731071.420000,-55.564107
731071.750000,-55.620579
731072.080000,-55.680578
731072.410000,-55.709837
731072.740000,-55.736322
731073.070000,-55.776461
731073.400000,-55.810250
731073.730000,-55.834050
731074.060000,-55.893289
731074.390000,-55.904571
731074.720000,-55.969859
731075.050000,-55.985265
731075.380000,-56.051800
731075.710000,-56.068273
731076.040000,-56.084949
731076.370000,-56.136514
731076.700000,-56.174526
731077.030000,-56.196483
731077.360000,-56.237897
731077.690000,-56.269851
731078.020000,-56.310374
731078.350000,-56.357812
731078.680000,-56.359036
731079.010000,-56.426231
731079.340000,-56.444573
731079.670000,-56.474461
731080.000000,-56.534179
731080.330000,-56.546998
731080.660000,-56.583045
731080.990000,-56.610470
731081.320000,-56.639545
731081.650000,-56.649951
731081.980000,-56.698650
731082.310000,-56.749726
731082.640000,-56.745299
731082.970000,-56.787177
731083.300000,-56.815608
731083.630000,-56.856666
731083.960000,-56.886975
731084.290000,-56.903349
731084.620000,-56.928662
731084.950000,-56.963294
731085.280000,-56.985254
731085.610000,-57.014060
731085.940000,-57.051822
731086.270000,-57.063534
731086.600000,-57.094828
731086.930000,-57.132324
731087.260000,-57.161979
731087.590000,-57.198294
731087.920000,-57.219750
731088.250000,-57.235447
731088.580000,-57.280303
731088.910000,-57.299426
731089.240000,-57.307938
731089.570000,-57.357216
731089.900000,-57.375070
731090.230000,-57.388353
731090.560000,-57.431323
731090.890000,-57.447327
731091.220000,-57.460993
731091.550000,-57.487505
731091.880000,-57.513722
731092.210000,-57.543188
731092.540000,-57.583877
731092.870000,-57.591460
731093.200000,-57.610243
731093.530000,-57.631674
731093.860000,-57.659786
731094.190000,-57.698465
731094.520000,-57.723877
731094.850000,-57.723150
731095.180000,-57.757391
731095.510000,-57.781202
731095.840000,-57.802083
731096.170000,-57.816704
731096.500000,-57.832668
731096.830000,-57.858674
731097.160000,-57.905393
731097.490000,-57.904895
731097.820000,-57.930648
731098.150000,-57.932674
731098.480000,-57.965924
731098.810000,-57.984024
731099.140000,-58.013081
731099.470000,-58.040760
731099.800000,-58.042439
731100.130000,-58.052223
731100.460000,-58.092799
731100.790000,-58.111831
731101.120000,-58.117706
731101.450000,-58.131243
731101.780000,-58.136540
731102.110000,-58.170700
731102.440000,-58.170931
731102.770000,-58.196927
731103.100000,-58.211057
731103.430000,-58.225512
731103.760000,-58.245422
731104.090000,-58.268846
731104.420000,-58.287808
731104.750000,-58.313042
731105.080000,-58.318882
731105.410000,-58.337132
731105.740000,-58.341668
731106.070000,-58.373798
731106.400000,-58.383380
731106.730000,-58.414336
731107.060000,-58.413617
731107.390000,-58.440968
731107.720000,-58.447079
731108.050000,-58.464178
731108.380000,-58.465857
731108.710000,-58.501398
731109.040000,-58.498722
731109.370000,-58.517854
731109.700000,-58.532072
731110.030000,-58.540893
731110.360000,-58.556745
731110.690000,-58.568081
731111.020000,-58.567023
731111.350000,-58.589604
731111.680000,-58.617603
731112.010000,-58.630964
731112.340000,-58.639483
731112.670000,-58.632066
731113.000000,-58.650753
731113.330000,-58.669749
731113.660000,-58.675377
731113.990000,-58.666927
731114.320000,-58.687405
731114.650000,-58.703933
731114.980000,-58.719633
731115.310000,-58.726974
731115.640000,-58.716532
731115.970000,-58.739775
731116.300000,-58.761667
731116.630000,-58.764698
731116.960000,-58.761780
731117.290000,-58.773734
731117.620000,-58.780104
731117.950000,-58.794050
731118.280000,-58.808780
731118.610000,-58.805485
731118.940000,-58.807106
731119.270000,-58.850920
731119.600000,-58.840102
731119.930000,-58.823071
731120.260000,-58.819525
731120.590000,-58.829342
731120.920000,-58.845451
731121.250000,-58.838065
731121.580000,-58.862427
731121.910000,-58.876713
731122.240000,-58.888985
731122.570000,-58.869585
731122.900000,-58.883107
731123.230000,-58.889478
731123.560000,-58.892296
731123.890000,-58.918571
731124.220000,-58.895560
731124.550000,-58.904755
731124.880000,-58.921922
731125.210000,-58.922996
731125.540000,-58.937343
731125.870000,-58.929425
731126.200000,-58.927931
731126.530000,-58.928737
731126.860000,-58.938716
731127.190000,-58.939311
731127.520000,-58.936140
731127.850000,-58.946962
731128.180000,-58.945890
731128.510000,-58.954270
731128.840000,-58.956147
731129.170000,-58.967915
731129.500000,-58.985865
731129.830000,-58.974347
731130.160000,-58.946561
731130.490000,-58.961388
731130.820000,-58.976734
731131.150000,-58.968201
731131.480000,-58.973083
731131.810000,-58.989774
731132.140000,-58.972415
731132.470000,-58.996007
731132.800000,-58.987561
731133.130000,-58.973593
731133.460000,-58.961856
731133.790000,-58.983309
731134.120000,-59.020650
731134.450000,-58.992197
731134.780000,-58.971413
731135.110000,-58.986182
731135.440000,-58.987075
731135.770000,-58.976388
731136.100000,-58.992451
731136.430000,-58.990132
731136.760000,-58.988083
731137.090000,-58.985485
731137.420000,-58.978476
731137.750000,-58.986898
731138.080000,-58.980771
731138.410000,-58.988423
731138.740000,-58.985000
731139.070000,-58.973842
731139.400000,-58.963891
731139.730000,-58.990146
731140.060000,-58.973410
731140.390000,-58.981235
731140.720000,-58.995252
731141.050000,-58.974285
731141.380000,-58.976599
731141.710000,-58.971300
731142.040000,-58.969777
731142.370000,-58.965378
731142.700000,-58.954162
731143.030000,-58.966354
731143.360000,-58.948763
731143.690000,-58.948102
731144.020000,-58.950160
731144.350000,-58.933565
731144.680000,-58.934445
731145.010000,-58.908973
731145.340000,-58.952244
731145.670000,-58.931633
731146.000000,-58.974430
731146.330000,-58.940391
731146.660000,-58.930827
731146.990000,-58.937064
731147.320000,-58.919935
731147.650000,-58.912628
731147.980000,-58.916328
731148.310000,-58.898504
731148.640000,-58.896774
731148.970000,-58.882774
731149.300000,-58.903867
731149.630000,-58.887935
731149.960000,-58.892543
731150.290000,-58.879386
731150.620000,-58.850326
731150.950000,-58.868369
731151.280000,-58.856755
731151.610000,-58.845740
731151.940000,-58.841869
731152.270000,-58.829237
731152.600000,-58.841557
731152.930000,-58.842873
731153.260000,-58.837832
731153.590000,-58.833740
731153.920000,-58.824561
731154.250000,-58.812945
731154.580000,-58.800109
731154.910000,-58.806835
731155.240000,-58.808038
731155.570000,-58.794189
731155.900000,-58.773552
731156.230000,-58.770492
731156.560000,-58.780651
731156.890000,-58.765264
731157.220000,-58.756768
731157.550000,-58.737264
731157.880000,-58.723966
731158.210000,-58.717531
731158.540000,-58.721968
731158.870000,-58.731372
731159.200000,-58.719995
731159.530000,-58.717841
731159.860000,-58.700376
731160.190000,-58.697471
731160.520000,-58.684254
731160.850000,-58.679728
731161.180000,-58.661497
731161.510000,-58.653694
731161.840000,-58.666218
731162.170000,-58.641143
731162.500000,-58.639516
731162.830000,-58.626447
731163.160000,-58.648334
731163.490000,-58.627284
731163.820000,-58.616983
731164.150000,-58.608284
731164.480000,-58.601046
731164.810000,-58.589888
731165.140000,-58.618377
731165.470000,-58.590063
731165.800000,-58.593981
731166.130000,-58.582060
731166.460000,-58.569321
731166.790000,-58.563931
731167.120000,-58.545240
731167.450000,-58.532938
731167.780000,-58.541311
731168.110000,-58.532530
731168.440000,-58.512538
731168.770000,-58.522582
731169.100000,-58.499635
731169.430000,-58.509209
731169.760000,-58.488846
731170.090000,-58.485326
731170.420000,-58.490867
731170.750000,-58.476836
731171.080000,-58.484837
731171.410000,-58.475836
731171.740000,-58.450618
731172.070000,-58.459994
731172.400000,-58.454357
731172.730000,-58.428099
731173.060000,-58.426279
731173.390000,-58.414499
731173.720000,-58.416355
731174.050000,-58.412406
731174.380000,-58.409314
731174.710000,-58.386587
731175.040000,-58.389989
731175.370000,-58.396633
731175.700000,-58.373640
731176.030000,-58.370542
731176.360000,-58.368425
731176.690000,-58.357736
731177.020000,-58.332414
731177.350000,-58.359765
731177.680000,-58.335522
731178.010000,-58.326617
731178.340000,-58.321938
731178.670000,-58.305943
731179.000000,-58.315496
731179.330000,-58.310171
731179.660000,-58.267132
731179.990000,-58.285226
731180.320000,-58.274216
731180.650000,-58.270830
731180.980000,-58.261968
731181.310000,-58.251835
731181.640000,-58.260290
731181.970000,-58.249156
731182.300000,-58.232183
731182.630000,-58.225255
731182.960000,-58.221294
731183.290000,-58.213077
731183.620000,-58.207469
731183.950000,-58.201619
731184.280000,-58.190536
731184.610000,-58.188521
731184.940000,-58.195209
731185.270000,-58.176978
731185.600000,-58.197409
731185.930000,-58.178302
731186.260000,-58.169064
731186.590000,-58.156881
731186.920000,-58.134010
731187.250000,-58.129024
731187.580000,-58.138329
731187.910000,-58.100244
731188.240000,-58.134044
731188.570000,-58.103514
731188.900000,-58.115284
731189.230000,-58.110080
731189.560000,-58.116791
731189.890000,-58.111196
731190.220000,-58.090163
731190.550000,-58.092274
731190.880000,-58.085650
731191.210000,-58.093085
731191.540000,-58.105069
731191.870000,-58.060063
731192.200000,-58.061337
731192.530000,-58.072871
731192.860000,-58.062391
731193.190000,-58.058470
731193.520000,-58.045736
731193.850000,-58.059778
731194.180000,-58.036903
731194.510000,-58.071534
731194.840000,-58.024104
731195.170000,-58.044171
731195.500000,-58.033240
731195.830000,-58.025061
731196.160000,-58.040459
731196.490000,-58.018012
731196.820000,-58.023879
731197.150000,-58.013547
731197.480000,-58.014234
731197.810000,-58.021724
731198.140000,-58.018729
731198.470000,-57.994196
731198.800000,-58.011896
731199.130000,-57.999939
731199.460000,-58.000759
731199.790000,-58.016085
731200.120000,-58.006847
731200.450000,-57.978899
731200.780000,-58.010545
731201.110000,-57.978509
731201.440000,-57.992752
731201.770000,-57.986171
731202.100000,-57.990281
731202.430000,-57.985039
731202.760000,-57.968074
731203.090000,-57.964187
731203.420000,-57.975713
731203.750000,-57.970482
731204.080000,-57.973857
731204.410000,-57.980966
731204.740000,-57.982831
731205.070000,-57.975015
731205.400000,-57.952662
731205.730000,-57.968637
731206.060000,-57.953002
731206.390000,-57.973997
731206.720000,-57.979580
731207.050000,-57.969604
731207.380000,-57.981093
731207.710000,-57.987199
731208.040000,-57.970863
731208.370000,-57.988728
731208.700000,-57.983721
731209.030000,-57.985128
731209.360000,-57.980597
731209.690000,-57.984819
731210.020000,-57.985699
731210.350000,-57.995941
731210.680000,-58.009117
731211.010000,-57.986576
731211.340000,-57.975642
731211.670000,-57.984968
731212.000000,-58.002758
731212.330000,-58.002613
731212.660000,-57.999877
731212.990000,-58.000110
731213.320000,-58.004847
731213.650000,-58.021948
731213.980000,-58.001866
731214.310000,-58.012768
731214.640000,-58.029508
731214.970000,-58.031554
731215.300000,-58.024987
731215.630000,-58.043484
731215.960000,-58.047480
731216.290000,-58.058176
731216.620000,-58.044775
731216.950000,-58.077529
731217.280000,-58.074640
731217.610000,-58.068610
731217.940000,-58.085862
731218.270000,-58.092306
731218.600000,-58.083277
731218.930000,-58.089548
731219.260000,-58.111319
731219.590000,-58.088092
731219.920000,-58.112358
731220.250000,-58.138400
731220.580000,-58.124599
731220.910000,-58.122712
731221.240000,-58.146284
731221.570000,-58.161959
731221.900000,-58.160473
731222.230000,-58.150505
731222.560000,-58.166952
731222.890000,-58.158219
731223.220000,-58.175018
731223.550000,-58.198309
731223.880000,-58.192737
731224.210000,-58.218538
731224.540000,-58.220964
731224.870000,-58.239049
731225.200000,-58.239381
731225.530000,-58.266378
731225.860000,-58.251035
731226.190000,-58.253322
731226.520000,-58.294866
731226.850000,-58.300151
731227.180000,-58.295499
731227.510000,-58.303275
731227.840000,-58.315546
731228.170000,-58.327403
731228.500000,-58.341188
731228.830000,-58.366423
731229.160000,-58.360295
731229.490000,-58.365405
731229.820000,-58.391784
731230.150000,-58.405281
731230.480000,-58.414982
731230.810000,-58.421384
731231.140000,-58.446410
731231.470000,-58.436043
731231.800000,-58.460429
731232.130000,-58.466849
731232.460000,-58.499727
731232.790000,-58.499579
731233.120000,-58.510394
731233.450000,-58.546334
731233.780000,-58.550658
731234.110000,-58.551165
731234.440000,-58.588701
731234.770000,-58.581275
731235.100000,-58.606226
731235.430000,-58.622724
731235.760000,-58.634806
731236.090000,-58.657074
731236.420000,-58.672058
731236.750000,-58.673616
731237.080000,-58.715184
731237.410000,-58.716899
731237.740000,-58.736294
731238.070000,-58.767738
731238.400000,-58.773246
731238.730000,-58.779453
731239.060000,-58.801873
731239.390000,-58.804701
731239.720000,-58.810717
731240.050000,-58.842551
731240.380000,-58.865477
731240.710000,-58.872297
731241.040000,-58.903668
731241.370000,-58.922746
731241.700000,-58.937622
731242.030000,-58.987527
731242.360000,-58.995458
731242.690000,-59.004708
731243.020000,-59.036298
731243.350000,-59.055796
731243.680000,-59.085749
731244.010000,-59.117535
731244.340000,-59.137800
731244.670000,-59.127262
731245.000000,-59.144319
731245.330000,-59.156385
731245.660000,-59.187661
731245.990000,-59.212612
731246.320000,-59.222391
731246.650000,-59.271277
731246.980000,-59.282787
731247.310000,-59.320062
731247.640000,-59.309071
731247.970000,-59.360531
731248.300000,-59.382956
731248.630000,-59.411972
731248.960000,-59.415186
731249.290000,-59.451199
731249.620000,-59.482078
731249.950000,-59.499604
731250.280000,-59.521062
731250.610000,-59.557817
731250.940000,-59.592424
731251.270000,-59.611090
731251.600000,-59.618864
731251.930000,-59.646088
731252.260000,-59.711495
731252.590000,-59.724975
731252.920000,-59.735871
731253.250000,-59.782097
731253.580000,-59.787431
731253.910000,-59.812244
731254.240000,-59.837252
731254.570000,-59.883058
731254.900000,-59.894011
731255.230000,-59.919593
731255.560000,-59.971104
731255.890000,-59.988768
731256.220000,-60.018685
731256.550000,-60.031818
731256.880000,-60.060082
731257.210000,-60.113222
731257.540000,-60.131629
731257.870000,-60.169547
731258.200000,-60.173011
731258.530000,-60.232138
731258.860000,-60.259351
731259.190000,-60.280140
731259.520000,-60.315535
731259.850000,-60.372279
731260.180000,-60.386692
731260.510000,-60.406475
731260.840000,-60.436213
731261.170000,-60.470719
731261.500000,-60.494126
731261.830000,-60.533483
731262.160000,-60.576196
731262.490000,-60.621049
731262.820000,-60.633053
731263.150000,-60.647378
731263.480000,-60.708691
